Date,Time,Day of the Week,Origin,Destination,Route,Weather Conditions,Accident Reports,Traffic Intensity,,Distance
27-09-2024,11:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,22,,10983
27-09-2024,12:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,33,,12660
27-09-2024,13:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,56,,11853
27-09-2024,14:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,56,,10983
27-09-2024,15:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,37,,12660
27-09-2024,16:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,35,,11853
27-09-2024,17:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,89,,12660
27-09-2024,18:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,70,,10983
27-09-2024,19:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,73,,11853
27-09-2024,20:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,50,,12660
27-09-2024,21:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,31,,10983
27-09-2024,22:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,32,,11853
27-09-2024,23:27:10,Friday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,39,,12660
28-09-2024,00:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,55,,10983
28-09-2024,01:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,25,,11853
28-09-2024,02:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,57,,12660
28-09-2024,03:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,44,,10983
28-09-2024,04:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,25,,11853
28-09-2024,05:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,20,,12660
28-09-2024,06:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,39,,10983
28-09-2024,07:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,43,,11853
28-09-2024,08:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,42,,12660
28-09-2024,09:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,45,,10983
28-09-2024,10:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,48,,11853
28-09-2024,11:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,54,,12660
28-09-2024,12:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,39,,10983
28-09-2024,13:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,23,,11853
28-09-2024,14:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,39,,12660
28-09-2024,15:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,58,,10983
28-09-2024,16:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,59,,11853
28-09-2024,17:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,39,,12660
28-09-2024,18:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,27,,10983
28-09-2024,19:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,47,,11853
28-09-2024,20:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,32,,12660
28-09-2024,21:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,49,,10983
28-09-2024,22:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,58,,11853
28-09-2024,23:27:10,Saturday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,36,,12660
29-09-2024,00:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,21,,10983
29-09-2024,01:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,60,,11853
29-09-2024,02:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,27,,12660
29-09-2024,03:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,21,,10983
29-09-2024,04:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,45,,11853
29-09-2024,05:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,21,,12660
29-09-2024,06:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,35,,10983
29-09-2024,07:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,27,,11853
29-09-2024,08:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,32,,12660
29-09-2024,09:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,49,,10983
29-09-2024,10:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,48,,11853
29-09-2024,11:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,48,,12660
29-09-2024,12:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,41,,10983
29-09-2024,13:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,43,,11853
29-09-2024,14:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,26,,12660
29-09-2024,15:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,31,,10983
29-09-2024,16:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,52,,11853
29-09-2024,17:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,60,,12660
29-09-2024,18:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,41,,10983
29-09-2024,19:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,56,,11853
29-09-2024,20:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,43,,12660
29-09-2024,21:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,22,,10983
29-09-2024,22:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,26,,11853
29-09-2024,23:27:10,Sunday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,27,,12660
30-09-2024,00:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,54,,10983
30-09-2024,01:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,32,,11853
30-09-2024,02:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,43,,10983
30-09-2024,03:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,45,,12660
30-09-2024,04:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,49,,11853
30-09-2024,05:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,55,,10983
30-09-2024,06:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,35,,12660
30-09-2024,07:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,23,,11853
30-09-2024,08:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,98,,10983
30-09-2024,09:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,80,,12660
30-09-2024,10:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,85,,11853
30-09-2024,11:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,20,,10983
30-09-2024,12:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,47,,12660
30-09-2024,13:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,25,,11853
30-09-2024,14:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,21,,10983
30-09-2024,15:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,36,,12660
30-09-2024,16:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,50,,11853
30-09-2024,17:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,84,,10983
30-09-2024,18:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,98,,12660
30-09-2024,19:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,100,,11853
30-09-2024,20:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,58,,10983
30-09-2024,21:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,49,,12660
30-09-2024,22:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,37,,11853
30-09-2024,23:27:10,Monday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,54,,10983
01-10-2024,00:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,44,,12660
01-10-2024,01:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,51,,11853
01-10-2024,02:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,45,,10983
01-10-2024,03:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,48,,12660
01-10-2024,04:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,36,,11853
01-10-2024,05:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,25,,10983
01-10-2024,06:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,39,,12660
01-10-2024,07:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,35,,11853
01-10-2024,08:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,91,,10983
01-10-2024,09:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,74,,12660
01-10-2024,10:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,79,,11853
01-10-2024,11:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,47,,10983
01-10-2024,12:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,22,,12660
01-10-2024,13:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,35,,11853
01-10-2024,14:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,59,,10983
01-10-2024,15:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,37,,12660
01-10-2024,16:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,32,,11853
01-10-2024,17:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,72,,10983
01-10-2024,18:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,73,,12660
01-10-2024,19:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,70,,11853
01-10-2024,20:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,58,,10983
01-10-2024,21:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,29,,12660
01-10-2024,22:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,21,,11853
01-10-2024,23:27:10,Tuesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,46,,12660
02-10-2024,00:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,0,23,,10983
02-10-2024,01:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,30,,11853
02-10-2024,02:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,29,,12660
02-10-2024,03:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,1,54,,10983
02-10-2024,04:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,20,,11853
02-10-2024,05:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,35,,12660
02-10-2024,06:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,20,,10983
02-10-2024,07:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,20,,11853
02-10-2024,08:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,76,,12660
02-10-2024,09:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,90,,10983
02-10-2024,10:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,90,,11853
02-10-2024,11:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,50,,12660
02-10-2024,12:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,38,,10983
02-10-2024,13:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,0,46,,11853
02-10-2024,14:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,30,,12660
02-10-2024,15:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,40,,10983
02-10-2024,16:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,55,,11853
02-10-2024,17:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,75,,12660
02-10-2024,18:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,91,,10983
02-10-2024,19:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,76,,11853
02-10-2024,20:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,0,57,,12660
02-10-2024,21:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,32,,10983
02-10-2024,22:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Foggy,1,36,,11853
02-10-2024,23:27:10,Wednesday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,1,46,,12660
03-10-2024,00:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,59,,10983
03-10-2024,01:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,47,,11853
03-10-2024,02:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,1,56,,12660
03-10-2024,03:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,47,,10983
03-10-2024,04:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,37,,11853
03-10-2024,05:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,59,,12660
03-10-2024,06:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,52,,10983
03-10-2024,07:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,0,33,,11853
03-10-2024,08:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,72,,12660
03-10-2024,09:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,73,,10983
03-10-2024,10:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,85,,11853
03-10-2024,11:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Clear,1,49,,12660
03-10-2024,12:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Rainy,1,50,,10983
03-10-2024,13:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Foggy,0,56,,11853
03-10-2024,14:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,1,51,,12660
03-10-2024,15:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Clear,0,40,,10983
03-10-2024,16:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Cloudy,0,45,,11853
03-10-2024,17:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Ring Road via AIIMS → Lajpat Nagar → Sarai Kale Khan,Cloudy,0,70,,12660
03-10-2024,18:27:10,Thursday,Dhaula Kuan,Sarai Kale Khan,Sardar Patel Marg → Prithviraj Road → Lodhi Road → Ring Road → Sarai Kale Khan,Rainy,1,71,,10983
